ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt,dist_smooth
18024,7528,0.57,-69.7,-71.6,-1.22,4,7,1.95,0,0,0,0,0,-15,9,1036,1,1,35,35,0,0,0,5,13,1,1,0.59,0.59
18026,7529,0.61,-73.5,-75.9,-1.06,4,7,1.08,0,0,0,0,0,-15,9,1036,1,1,35,35,0,0,0,5,13,1,1,0.59,0.59
18028,7530,0.60,-70.0,-72.2,-1.10,4,7,1.84,0,0,0,0,0,-15,9,1036,1,1,35,35,0,0,0,5,13,1,1,0.60,0.59
18031,7531,0.56,-69.7,-72.3,-1.30,4,7,2.14,0,0,0,0,0,-15,9,1036,1,1,35,35,0,0,0,5,13,1,1,0.60,0.59
18033,7532,0.63,-70.0,-72.2,-1.04,4,7,1.78,0,0,0,0,0,-15,9,1036,1,1,35,35,0,0,0,5,13,1,1,0.60,0.59
18035,7533,0.59,-69.8,-72.0,-1.24,4,7,1.97,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,8,17,1,1,0.60,0.59
18037,7534,0.59,-69.7,-72.0,-1.15,4,7,1.25,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,8,17,1,1,0.59,0.59
18039,7535,0.62,-70.0,-72.0,-1.18,4,7,1.89,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,8,17,1,1,0.59,0.59
18042,7536,0.60,-69.8,-72.6,-1.10,4,7,1.14,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,8,17,1,1,0.60,0.59
18044,7537,0.65,-69.8,-71.9,-1.07,4,7,1.41,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,8,17,1,1,0.60,0.59
18046,7538,0.59,-73.4,-76.4,-1.21,4,7,2.06,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,8,17,1,1,0.60,0.59
18048,7539,0.59,-69.8,-72.1,-1.10,4,7,1.44,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,8,17,1,1,0.60,0.59
18050,7540,0.61,-69.8,-71.8,-1.15,4,7,1.75,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,8,17,1,1,0.60,0.60
18053,7541,0.59,-73.4,-76.0,-1.04,4,7,2.31,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,8,17,1,1,0.59,0.59
18055,7542,0.59,-66.2,-68.5,-1.04,4,7,1.75,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.59,0.59
18057,7543,0.60,-69.8,-71.6,-1.19,4,7,1.81,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.59,0.59
18059,7544,0.59,-70.0,-72.3,-1.07,4,6,2.73,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.59,0.59
18061,7545,0.59,-69.8,-72.0,-1.15,4,7,1.97,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.59,0.59
18064,7546,0.63,-73.5,-75.6,-1.10,4,7,0.95,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.59,0.59
18066,7547,0.63,-70.0,-72.1,-1.06,4,7,1.88,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.60,0.59
18068,7548,0.60,-69.8,-72.7,-1.06,4,7,1.06,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.60,0.59
18070,7549,0.66,-69.7,-71.8,-1.10,4,7,1.38,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.63,0.60
18072,7550,0.62,-70.0,-71.9,-1.12,4,7,1.97,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.63,0.60
18088,7551,0.57,-70.0,-72.1,-1.09,4,7,1.78,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,0,-8,3,1,0.62,0.60
18090,7552,0.59,-66.2,-68.4,-1.09,4,7,1.78,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,0,-8,3,1,0.60,0.60
18092,7553,0.60,-69.8,-72.5,-1.10,4,7,2.05,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,0,-8,3,1,0.60,0.60
18094,7554,0.59,-69.8,-72.1,-1.07,4,6,2.63,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,4,-3,0,1,0.59,0.60
18096,7555,0.61,-69.8,-72.0,-0.98,4,7,1.88,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,4,-3,0,1,0.59,0.60
18099,7556,0.62,-69.8,-71.8,-1.04,4,7,1.98,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,4,-3,0,1,0.60,0.60
18101,7557,0.59,-69.8,-71.8,-1.07,4,7,1.70,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,4,-3,0,1,0.60,0.60
18103,7558,0.62,-73.4,-75.5,-1.10,4,7,1.88,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,4,-3,0,1,0.61,0.60
18105,7559,0.59,-70.0,-72.3,-1.21,4,6,2.58,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,4,-3,0,1,0.61,0.60
18107,7560,0.63,-69.8,-71.9,-1.09,4,7,1.81,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,4,-3,0,1,0.62,0.60
18110,7561,0.55,-69.8,-72.4,-1.15,4,6,2.47,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,4,-3,0,1,0.59,0.60
18112,7562,0.60,-69.8,-72.0,-1.01,4,7,1.78,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,4,-3,0,1,0.60,0.60
18114,7563,0.59,-69.8,-71.9,-1.15,4,7,1.94,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.59,0.60
18116,7564,0.58,-70.0,-72.2,-1.09,4,6,2.70,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.59,0.60
18118,7565,0.56,-70.1,-72.0,-1.10,4,7,2.00,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.58,0.60
18121,7566,0.57,-69.7,-72.3,-1.06,4,7,1.45,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.58,0.60
18123,7567,0.62,-69.7,-71.7,-1.03,4,7,1.84,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.58,0.60
18125,7568,0.61,-78.6,-81.2,-1.01,4,7,2.31,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.58,0.60
18127,7569,0.63,-73.4,-75.5,-1.18,4,7,1.58,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.61,0.60
18129,7570,0.59,-69.7,-72.4,-1.12,4,7,2.16,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.61,0.60
18131,7571,0.61,-78.5,-80.8,-1.09,4,6,2.64,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.61,0.60
18134,7572,0.58,-69.8,-72.0,-1.12,4,7,1.92,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,5,0,3,1,0.61,0.60
18136,7573,0.56,-66.0,-68.3,-1.07,4,7,1.53,0,0,0,0,0,-15,10,1033,1,1,35,35,0,0,0,5,0,3,1,0.59,0.60
18138,7574,0.62,-70.1,-72.1,-1.10,4,7,1.89,0,0,0,0,0,-15,10,1033,1,1,35,35,0,0,0,5,0,3,1,0.59,0.60
18140,7575,0.59,-69.7,-72.3,-1.12,4,7,2.30,0,0,0,0,0,-15,10,1033,1,1,35,35,0,0,0,5,0,3,1,0.59,0.60
18142,7576,0.54,-78.6,-81.0,-1.13,4,7,1.66,0,0,0,0,0,-15,10,1033,1,1,35,35,0,0,0,5,0,3,1,0.58,0.60
18145,7577,0.59,-70.1,-72.1,-1.13,4,7,0.98,0,0,0,0,0,-15,10,1033,1,1,35,35,0,0,0,5,0,3,1,0.59,0.60
18147,7578,0.53,-69.7,-72.0,-1.18,4,7,1.56,0,0,0,0,0,-15,10,1033,1,1,35,35,0,0,0,5,0,3,1,0.59,0.60
18149,7579,0.61,-66.5,-69.4,-1.06,4,7,2.09,0,0,0,0,0,-15,10,1033,1,1,35,35,0,0,0,5,0,3,1,0.59,0.60
18151,7580,0.60,-69.8,-72.4,-1.07,4,7,1.27,0,0,0,0,0,-15,10,1033,1,1,35,35,0,0,0,5,0,3,1,0.59,0.60
18153,7581,0.53,-69.8,-71.9,-1.16,4,7,1.77,0,0,0,0,0,-15,10,1033,1,1,35,35,0,0,0,5,0,2,1,0.59,0.60
18156,7582,0.58,-66.2,-68.8,-1.15,4,7,2.27,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,4,8,2,1,0.58,0.59
18158,7583,0.58,-69.8,-72.1,-1.18,4,7,1.64,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,4,8,2,1,0.58,0.59
18160,7584,0.59,-73.4,-76.4,-1.10,4,7,2.09,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,4,8,2,1,0.58,0.59
18162,7585,0.57,-69.7,-71.9,-1.25,4,7,1.31,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,4,8,2,1,0.58,0.59
18164,7586,0.62,-69.7,-71.9,-1.09,4,7,1.91,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,4,8,2,1,0.58,0.59
18167,7587,0.58,-69.8,-72.4,-1.16,4,6,2.39,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,4,8,2,1,0.58,0.59
18169,7588,0.59,-69.8,-71.9,-1.06,4,7,1.63,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,4,8,2,1,0.59,0.59
18171,7589,0.62,-69.8,-72.7,-1.01,4,7,2.06,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,4,8,2,1,0.59,0.59
18173,7590,0.62,-69.8,-72.0,-1.15,4,7,1.69,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,4,8,2,1,0.62,0.59
18175,7591,0.62,-69.8,-71.8,-1.01,4,7,1.91,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,3,-1,1,0.62,0.59
18178,7592,0.62,-70.4,-72.8,-0.95,4,7,1.33,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,3,-1,1,0.62,0.60
18180,7593,0.57,-69.8,-71.8,-1.15,4,7,1.70,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,3,-1,1,0.62,0.60
18182,7594,0.57,-70.0,-72.4,-1.13,4,6,2.44,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,3,-1,1,0.62,0.60
18184,7595,0.60,-70.0,-72.0,-1.18,4,7,1.73,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,3,-1,1,0.60,0.60
18186,7596,0.59,-73.4,-75.5,-1.18,4,7,1.97,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,3,-1,1,0.59,0.60
18189,7597,0.67,-73.4,-75.7,-1.03,4,7,1.56,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,3,-1,1,0.59,0.60
18191,7598,0.61,-69.8,-72.0,-1.10,4,7,1.91,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,3,-1,1,0.60,0.60
18193,7599,0.57,-69.7,-72.1,-1.13,4,7,2.30,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,3,-1,1,0.60,0.60
18195,7600,0.64,-66.2,-68.4,-1.06,4,7,1.78,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,-1,-6,0,1,0.61,0.60
18197,7601,0.63,-70.1,-72.1,-1.09,4,7,0.98,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,-1,-6,0,1,0.63,0.60
18200,7602,0.56,-70.0,-72.4,-1.04,4,6,2.70,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,-1,-6,0,1,0.61,0.60
18202,7603,0.59,-70.0,-72.0,-1.15,4,7,1.95,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,-1,-6,0,1,0.59,0.60
18204,7604,0.59,-73.5,-76.1,-1.16,4,7,1.25,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,-1,-6,0,1,0.59,0.60
18206,7605,0.58,-70.0,-72.0,-1.16,4,7,1.77,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,-1,-6,0,1,0.59,0.60
18209,7606,0.60,-70.0,-72.1,-1.15,4,7,0.95,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,-1,-6,0,1,0.59,0.60
18211,7607,0.59,-73.4,-75.8,-1.04,4,7,1.48,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,-1,-6,0,1,0.59,0.60
18213,7608,0.58,-70.1,-72.1,-1.15,4,6,2.88,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,-1,-6,0,1,0.59,0.60
18215,7609,0.60,-73.4,-76.0,-1.06,4,7,2.30,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-8,6,1,0.59,0.60
18217,7610,0.57,-66.5,-68.5,-1.06,4,6,2.84,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-8,6,1,0.59,0.60
18220,7611,0.62,-69.7,-71.6,-1.10,4,7,1.98,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-8,6,1,0.59,0.60
18222,7612,0.55,-69.7,-72.1,-1.13,4,7,1.41,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-8,6,1,0.58,0.60
18224,7613,0.58,-66.2,-69.2,-1.18,4,7,2.03,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-8,6,1,0.58,0.60
18226,7614,0.61,-69.8,-72.3,-1.01,4,7,2.28,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-8,6,1,0.58,0.59
18242,7615,0.59,-69.8,-72.8,-1.07,4,7,2.13,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-8,6,1,0.59,0.59
18244,7616,0.62,-69.8,-71.7,-1.09,4,7,1.98,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,4,5,2,1,0.59,0.59
18246,7617,0.68,-69.7,-72.1,-1.09,4,7,2.23,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,4,5,2,1,0.61,0.60
18248,7618,0.57,-69.8,-71.8,-1.16,4,7,1.81,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,4,5,2,1,0.61,0.60
18250,7619,0.64,-70.0,-72.8,-0.98,4,7,1.02,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,4,5,2,1,0.62,0.60
18252,7620,0.62,-66.5,-68.3,-1.10,4,7,1.89,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,4,5,2,1,0.62,0.60
18255,7621,0.60,-69.8,-71.8,-1.15,4,7,1.92,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,2,0,6,1,0.62,0.60
18257,7622,0.64,-69.8,-72.2,-1.00,4,7,1.47,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,2,0,6,1,0.62,0.60
18259,7623,0.63,-69.8,-71.8,-1.10,4,7,1.95,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,2,0,6,1,0.63,0.60
18261,7624,0.61,-69.8,-72.0,-1.21,4,7,2.08,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,2,0,6,1,0.62,0.60
18263,7625,0.56,-69.8,-71.9,-1.22,4,7,1.92,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,2,0,6,1,0.61,0.60
18265,7626,0.61,-73.4,-75.9,-1.10,4,7,2.33,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,2,0,6,1,0.61,0.60
18268,7627,0.56,-69.7,-71.7,-1.19,4,7,1.58,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,2,0,6,1,0.61,0.60
18270,7628,0.60,-69.8,-72.5,-1.04,4,7,2.14,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,2,0,6,1,0.60,0.60
18272,7629,0.59,-70.0,-72.1,-1.13,4,6,2.75,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,2,0,6,1,0.59,0.60
18274,7630,0.59,-69.8,-71.8,-1.19,4,7,1.83,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.59,0.60
18276,7631,0.65,-70.3,-72.7,-1.03,4,7,1.25,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.59,0.60
18279,7632,0.63,-70.0,-72.0,-1.12,4,7,1.95,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.60,0.60
18281,7633,0.66,-69.8,-71.8,-1.01,4,7,1.95,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.63,0.60
18283,7634,0.61,-69.7,-71.8,-1.12,4,7,1.83,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.63,0.60
18285,7635,0.62,-69.8,-72.6,-0.97,4,7,2.28,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.63,0.61
18287,7636,0.56,-69.7,-71.6,-1.28,4,7,1.63,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.62,0.61
18289,7637,0.62,-70.0,-71.9,-1.10,4,7,0.98,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.62,0.61
18292,7638,0.69,-73.4,-75.7,-1.09,4,7,1.42,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,1,2,1,0.62,0.61
18294,7639,0.59,-69.7,-71.6,-1.18,4,7,1.95,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,6,-1,1,0.62,0.61
18296,7640,0.56,-78.5,-81.0,-1.13,4,7,1.45,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,6,-1,1,0.59,0.61
18298,7641,0.59,-69.7,-71.7,-1.19,4,7,1.83,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,6,-1,1,0.59,0.61
18300,7642,0.60,-66.2,-68.6,-1.10,4,7,2.20,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,6,-1,1,0.59,0.61
18303,7643,0.61,-69.8,-72.0,-1.04,4,7,1.61,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,6,-1,1,0.59,0.60
18305,7644,0.60,-69.7,-71.6,-1.10,4,7,1.94,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,6,-1,1,0.60,0.60
18307,7645,0.66,-70.3,-72.5,-1.03,4,7,2.28,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,6,-1,1,0.60,0.60
18309,7646,0.59,-69.7,-71.7,-1.13,4,7,1.88,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,6,-1,1,0.60,0.60
18311,7647,0.62,-69.7,-72.0,-1.10,4,7,2.11,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,6,-1,1,0.61,0.60
18314,7648,0.68,-69.8,-71.9,-1.18,4,7,1.20,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,4,1,1,0.62,0.61
18316,7649,0.59,-70.0,-71.8,-1.13,4,7,2.00,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,4,1,1,0.62,0.61
18318,7650,0.59,-69.7,-71.9,-1.04,4,7,1.38,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,4,1,1,0.59,0.61
18320,7651,0.60,-69.7,-71.5,-1.09,4,7,1.94,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,4,1,1,0.60,0.60
18322,7652,0.56,-66.2,-68.5,-1.16,4,6,2.58,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,4,1,1,0.59,0.60
18325,7653,0.57,-69.7,-71.9,-1.13,4,7,1.81,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,4,1,1,0.59,0.60
18327,7654,0.62,-69.8,-72.2,-1.10,4,7,1.13,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,4,1,1,0.59,0.60
18329,7655,0.62,-73.4,-75.5,-1.18,4,7,1.52,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,4,1,1,0.60,0.60
18331,7656,0.59,-69.7,-72.5,-1.07,4,7,2.17,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,4,1,1,0.59,0.60
18333,7657,0.59,-69.7,-71.8,-1.16,4,7,1.61,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,1,-8,2,1,0.59,0.60
18335,7658,0.57,-69.8,-72.9,-1.21,4,7,2.13,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,1,-8,2,1,0.59,0.60
18338,7659,0.61,-69.8,-71.9,-1.04,4,7,1.45,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,1,-8,2,1,0.59,0.60
18340,7660,0.59,-73.4,-75.6,-1.00,4,7,1.84,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,1,-8,2,1,0.59,0.60
18342,7661,0.75,-69.8,-71.6,-1.10,4,7,1.95,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,1,-8,2,1,0.59,0.60
18344,7662,0.62,-69.7,-71.7,-1.01,4,6,2.75,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,1,-8,2,1,0.61,0.60
18347,7663,0.57,-69.8,-71.9,-1.15,4,7,2.00,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,1,-8,2,1,0.61,0.60
18349,7664,0.69,-69.7,-72.1,-1.04,4,6,2.41,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,1,-8,2,1,0.62,0.60
18351,7665,0.59,-69.7,-71.5,-1.15,4,7,1.88,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,1,-8,2,1,0.62,0.60
18353,7666,0.61,-69.7,-72.1,-1.10,4,7,2.14,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,2,-7,3,1,0.61,0.60
18355,7667,0.65,-73.4,-75.6,-1.09,4,7,1.75,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,2,-7,3,1,0.61,0.60
18358,7668,0.59,-69.8,-72.7,-1.12,4,7,1.03,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,2,-7,3,1,0.61,0.60
18360,7669,0.62,-70.1,-72.4,-1.12,4,7,1.41,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,2,-7,3,1,0.61,0.60
18362,7670,0.66,-69.8,-71.7,-1.10,4,7,1.83,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,2,-7,3,1,0.62,0.60
18364,7671,0.58,-69.7,-72.1,-1.09,4,6,2.45,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,2,-7,3,1,0.62,0.61
18366,7672,0.60,-69.7,-71.9,-1.10,4,7,1.88,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,2,-7,3,1,0.60,0.61
18369,7673,0.60,-69.7,-71.6,-1.15,4,7,1.94,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,2,-7,3,1,0.60,0.60
18371,7674,0.59,-73.4,-75.6,-1.18,4,7,1.67,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,2,-7,3,1,0.60,0.60
18373,7675,0.60,-69.8,-72.9,-1.09,4,7,2.02,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,2,6,2,1,0.60,0.60
18375,7676,0.62,-69.6,-72.0,-1.01,4,7,1.36,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,2,6,2,1,0.60,0.60
18377,7677,0.61,-70.0,-71.9,-1.04,4,7,1.83,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,2,6,2,1,0.60,0.60
18380,7678,0.60,-73.4,-75.5,-1.16,4,7,0.95,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,2,6,2,1,0.60,0.60
18395,7679,0.58,-69.8,-72.5,-1.16,4,7,2.05,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,2,6,2,1,0.60,0.60
18397,7680,0.58,-69.8,-71.9,-1.13,4,7,1.94,0,0,0,0,0,-15,7,1034,1,1,35,35,0,0,0,4,4,0,1,0.60,0.60
18399,7681,0.61,-69.8,-72.1,-1.09,4,6,2.63,0,0,0,0,0,-15,7,1034,1,1,35,35,0,0,0,4,4,0,1,0.60,0.60
18401,7682,0.61,-69.7,-71.7,-1.19,4,7,1.75,0,0,0,0,0,-15,7,1034,1,1,35,35,0,0,0,4,4,0,1,0.60,0.60
18403,7683,0.58,-69.7,-72.4,-1.10,4,7,1.34,0,0,0,0,0,-15,7,1034,1,1,35,35,0,0,0,4,4,0,1,0.58,0.60
18406,7684,0.60,-66.2,-68.0,-1.01,4,7,1.86,0,0,0,0,0,-15,7,1034,1,1,35,35,0,0,0,4,4,0,1,0.60,0.60
18408,7685,0.59,-69.8,-72.7,-1.12,4,7,2.06,0,0,0,0,0,-15,7,1034,1,1,35,35,0,0,0,4,4,0,1,0.60,0.60
18410,7686,0.59,-69.7,-72.0,-1.09,4,7,1.58,0,0,0,0,0,-15,7,1034,1,1,35,35,0,0,0,4,4,0,1,0.59,0.60
18412,7687,0.61,-69.7,-71.6,-1.06,4,7,1.97,0,0,0,0,0,-15,7,1034,1,1,35,35,0,0,0,4,0,-1,1,0.59,0.60
18414,7688,0.64,-69.8,-72.2,-1.15,4,7,2.33,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,0,-1,1,0.60,0.60
18416,7689,0.61,-66.2,-67.9,-1.07,4,7,1.94,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,0,-1,1,0.61,0.60
18419,7690,0.62,-70.0,-72.4,-1.01,4,7,2.02,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,0,-1,1,0.61,0.60
18421,7691,0.67,-69.8,-71.9,-1.07,4,7,1.45,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,0,-1,1,0.62,0.60
18423,7692,0.59,-69.8,-72.7,-1.13,4,7,1.02,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,0,-1,1,0.62,0.60
18425,7693,0.59,-69.6,-72.0,-1.09,4,7,1.50,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,0,-1,1,0.61,0.60
18428,7694,0.59,-69.8,-73.0,-1.10,4,7,2.09,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,0,-1,1,0.59,0.60
18430,7695,0.62,-73.4,-75.9,-1.10,4,7,1.28,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,0,-1,1,0.59,0.60
18432,7696,0.60,-66.2,-68.5,-1.04,4,7,1.83,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,5,4,2,1,0.59,0.60
18434,7697,0.67,-69.7,-71.7,-1.04,4,7,1.86,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,5,4,2,1,0.60,0.60
